ID,Product,Brand,Model,Notes,Network Techology,Network 2G bands,Network 3G bands,Network 4G bands,Network 5G bands,Network Speed,Network GPRS,Network EDGE,Announced,Status,Body Dimensions,Body Weight,Body Built,Body Keyboard,Body SIM,Body other,Display Type,Display Size,Display Resolution,Display Protection,Display other,Platform OS,Platform Chipset,Platform CPU,Platform GPU,Memory Card slot,Memory Phonebook,Memory Internal,Memory Call records,Memory Other,Main Camera Single,Main Camera Dual,Main Camera Triple,Main Camera Quad,Main Camera Five,Main Camera Penta,Main Camera Features,Main Camera Video,Selfie Camera Single,Selfie Camera Dual,Selfie Camera Triple,Selfie Camera Quad,Selfie Camera Features,Selfie Camera Video,Sound Alert types,Sound Loudspeaker,Sound 3.5mm jack,Sound other,Comms WLAN,Comms Bluetooth,Comms GPS,Comms NFC,Comms Radio,Comms USB,Comms Other,Features Sensors,Features Messaging,Features Browser,Features Clock,Features Alarm,Features Games,Features Languages,Features Java,Features other,Battery other,Battery Charging,Battery Stand by,Battery Talk time,Battery Music play,Misc Colors,Misc Models,Misc SAR US,Misc SAR EU,Misc Price group
5151,Samsung Galaxy Note LTE 10.1 N8020,Samsung,Galaxy Note LTE 10.1 N8020,"Tablet with support for GSM voice communication, SMS, and MMS",GSM / HSPA / LTE;,GSM 850 / 900 / 1800 / 1900 ;,HSDPA 850 / 900 / 2100 ;,"3, 7;3, 7, 8, 20;",,"HSPA 42.2/5.76 Mbps, LTE Cat3 100/50 Mbps;",,,"2012, December. Released 2012, December;",Discontinued;,262 x 180 x 8.9 mm (10.31 x 7.09 x 0.35 in);,600 g (1.32 lb);,,,Micro-SIM;,Stylus;,IPS LCD;,"10.1 inches, 295.8 cm2 (~62.7% screen-to-body ratio);","800 x 1280 pixels, 16:10 ratio (~149 ppi density);",,,"Android 4.1 (Jelly Bean), TouchWiz UI;",Exynos 4412 Quad (32 nm);,Quad-core 1.4 GHz Cortex-A9;,Mali-400MP4;,microSDXC (dedicated slot);,,"16GB 2GB RAM, 32GB 2GB RAM, 64GB 2GB RAM;",,,"5 MP, AF;",,,,,,LED flash;,720p@30fps;,1.9 MP;,,,,,;,,"Yes, with stereo speakers;",Yes;,,"Wi-Fi 802.11 a/b/g/n, dual-band, Wi-Fi Direct, hotspot;","4.0, A2DP;",GPS;,No;,No;,"microUSB 2.0 (MHL TV-out), OTG;",,"Accelerometer, gyro, compass;",,,,,,,,,"Li-Ion 7000 mAh, non-removable;",,Up to 2158 h (2G) / Up to 1850 h (3G);,Up to 64 h (2G) / Up to 43 h (3G);,,"Gray, white;",GT-N8020;,1.53 W/kg (body) &nbsp; &nbsp; ;0.93 W/kg (body) &nbsp; &nbsp; ;,0.93 W/kg (body) &nbsp; &nbsp; ;,About 390 EUR;
4135,Samsung Galaxy Note N7000,Samsung,Galaxy Note N7000,"Also known as Samsung GT-N7000, Samsung I9220",GSM / HSPA / LTE;,GSM 850 / 900 / 1800 / 1900 ;,HSDPA 850 / 900 / 1900 / 2100 ;,"4, 17 - AT&T;",,"HSPA 21.1/5.76 Mbps, LTE;",,,"2011, September. Released 2011, October;",Discontinued;,146.9 x 83 x 9.7 mm (5.78 x 3.27 x 0.38 in);,178 g (6.28 oz);,"Glass front (Gorilla Glass), plastic back, plastic frame;",,Mini-SIM;,Stylus;,Super AMOLED;,"5.3 inches, 81.4 cm2 (~66.8% screen-to-body ratio);","800 x 1280 pixels, 16:10 ratio (~285 ppi density);",Corning Gorilla Glass;,,"Android 2.3.5 (Gingerbread), upgradable to 4.1.2 (Jelly Bean), TouchWiz UI 4;",Exynos 4210 Dual (45 nm);,Dual-core 1.4 GHz Cortex-A9;,Mali-400;,"microSDXC (dedicated slot), 2 GB included;",,"16GB 1GB RAM, 32GB 1GB RAM;",,,"8 MP, f/2.6, 28mm (wide), AF;",,,,,,LED flash;,1080p@24~30fps;,2 MP;,,,,,;,,Yes;,Yes;,,"Wi-Fi 802.11 a/b/g/n, dual-band, Wi-Fi Direct, DLNA, hotspot;","3.0, A2DP, EDR;","GPS, A-GPS, GLONASS;",Yes (optional);,"Stereo FM radio, RDS;","microUSB 2.0 (MHL TV-out), OTG;",,"Accelerometer, gyro, proximity, compass, barometer;",,,,,,,,,Removable Li-Ion 2500 mAh battery;,,Up to 960 h (2G) / Up to 820 h (3G);,Up to 26 h 10 min (2G) / Up to 13 h 30 min (3G);,,"Black, White, Pink;","GT-N7000, GT-I9220, SHV-E160L, SHV-E160S;",0.16 W/kg (head) &nbsp; &nbsp; 0.96 W/kg (body) &nbsp; &nbsp; ;0.34 W/kg (head) &nbsp; &nbsp; ;,0.34 W/kg (head) &nbsp; &nbsp; ;,About 270 EUR;
6048,Samsung Galaxy Note Pro 12.2,Samsung,Galaxy Note Pro 12.2,Also known as Samsung P900,No cellular connectivity;, N/A;,,,,,No;,No;,"2014, January. Released 2014, February;",Discontinued;,295.6 x 203.9 x 8 mm (11.64 x 8.03 x 0.31 in);,750 g (1.65 lb);,,,No;,Stylus;,Super clear LCD;,"12.2 inches, 431.6 cm2 (~71.6% screen-to-body ratio);","2560 x 1600 pixels, 16:10 ratio (~247 ppi density);",Corning Gorilla Glass 3;,,"Android 4.4 (KitKat), TouchWiz UI;",Exynos 5420 Octa (28 nm);,Octa-core (4x1.9 GHz Cortex-A15 & 4x1.3 GHz Cortex-A7);,Mali-T628 MP6;,microSDXC (dedicated slot);,,"32GB 3GB RAM, 64GB 3GB RAM;",,,"8 MP, AF;",,,,,,LED flash;,1080p@30fps;,2 MP;,,,,,1080p@30fps;,,"Yes, with stereo speakers;",Yes;,,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot;","4.0, A2DP;","GPS, GLONASS;",No;,No;,"microUSB 3.0 (MHL TV-out), OTG;",,"Accelerometer, gyro, compass;",,,,,,,,,"Li-Ion 9500 mAh, non-removable;",,,Up to 12 h (multimedia);,Up to 131 h;,"Black, White;",SM-P900;,1.01 W/kg (body) &nbsp; &nbsp; ;,,About 540 EUR;
5944,Samsung Galaxy Note Pro 12.2 3G,Samsung,Galaxy Note Pro 12.2 3G,Also known as Samsung P901,GSM / HSPA;,GSM 850 / 900 / 1800 / 1900 ;,HSDPA 850 / 900 / 1900 / 2100 ;,,,HSPA 21.1/5.76 Mbps;,,,"2014, January. Released 2014, March;",Discontinued;,295.5 x 204 x 8 mm (11.63 x 8.03 x 0.31 in);,753 g (1.66 lb);,,,Micro-SIM;,Stylus;,Super clear LCD;,"12.2 inches, 431.6 cm2 (~71.6% screen-to-body ratio);","2560 x 1600 pixels, 16:10 ratio (~247 ppi density);",Corning Gorilla Glass 3;,,"Android 4.4 (KitKat), TouchWiz UI;",Exynos 5420 Octa (28 nm);,Octa-core (4x1.9 GHz Cortex-A15 & 4x1.3 GHz Cortex-A7);,Mali-T628 MP6;,microSDXC (dedicated slot);,,"32GB 3GB RAM, 64GB 3GB RAM;",,,"8 MP, AF;",,,,,,LED flash;,1080p@30fps;,2 MP;,,,,,1080p@30fps;,,"Yes, with stereo speakers;",Yes;,,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot;","4.0, A2DP;","GPS, GLONASS;",No;,No;,"microUSB 3.0 (MHL TV-out), OTG;",,"Accelerometer, gyro, compass;",,,,,,,,,"Li-Ion 9500 mAh, non-removable;",,,Up to 12 h (multimedia) (2G) / Up to 54 h (3G);,Up to 131 h;,"Black, White;",SM-P901;,1.58 W/kg (body) &nbsp; &nbsp; ;0.67 W/kg (body) &nbsp; &nbsp; ;,0.67 W/kg (body) &nbsp; &nbsp; ;,About 640 EUR;
5945,Samsung Galaxy Note Pro 12.2 LTE,Samsung,Galaxy Note Pro 12.2 LTE,Also known as Samsung P905,GSM / HSPA / LTE;,GSM 850 / 900 / 1800 / 1900 ;,HSDPA 850 / 900 / 1900 / 2100 ;,"1, 3, 5, 7, 8, 20;",,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps;",,,"2014, January. Released 2014, March;",Discontinued;,295.6 x 204 x 8 mm (11.64 x 8.03 x 0.31 in);,753 g (1.66 lb);,,,Micro-SIM;,Stylus;,Super clear LCD;,"12.2 inches, 431.6 cm2 (~71.6% screen-to-body ratio);","2560 x 1600 pixels, 16:10 ratio (~247 ppi density);",Corning Gorilla Glass 3;,,"Android 4.4 (KitKat), upgradable to 5.0.2 (Lollipop), TouchWiz UI;",Qualcomm Snapdragon 800 (28 nm);,Quad-core 2.3 GHz Krait 400;,Adreno 330;,microSDXC (dedicated slot);,,"32GB 3GB RAM, 64GB 3GB RAM;",,eMMC 4.5;,"8 MP, AF;",,,,,,LED flash;,1080p@30fps;,2 MP;,,,,,1080p@30fps;,,"Yes, with stereo speakers;",Yes;,,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot;","4.0, A2DP;","GPS, GLONASS;",No;,No;,"microUSB 3.0 (MHL TV-out), OTG;",,"Accelerometer, gyro, compass;",,,,,,,,,"Li-Ion 9500 mAh, non-removable;",,,Up to 10 h 30 min (multimedia) (2G) / Up to 51 h (3G);,Up to 188 h;,"Black, White;",SM-P905;,1.57 W/kg (body) &nbsp; &nbsp; ;0.76 W/kg (body) &nbsp; &nbsp; ;,0.76 W/kg (body) &nbsp; &nbsp; ;,About 670 EUR;
4952,Samsung Galaxy Note T879,Samsung,Galaxy Note T879,"For T-Mobile
Also known as Samsung Galaxy Note SGH-T879",GSM / HSPA;,GSM 850 / 900 / 1800 / 1900 ;,HSDPA 850 / 1700 / 1900 / 2100 ;,,,HSPA 42.2/5.76 Mbps;,,,"2012, March. Released 2012, August;",Discontinued;,146.8 x 83.1 x 9.7 mm (5.78 x 3.27 x 0.38 in);,180 g (6.35 oz);,,,Mini-SIM;,Stylus;,Super AMOLED;,"5.3 inches, 81.4 cm2 (~66.8% screen-to-body ratio);","800 x 1280 pixels, 16:10 ratio (~285 ppi density);",,TouchWiz UI;,Android 4.0.4 (Ice Cream Sandwich);,Qualcomm APQ8060 Snapdragon S3;,Dual-core 1.5 GHz Scorpion;,Adreno 220;,microSDHC (dedicated slot);,,16GB 1GB RAM;,,,"8 MP, AF;",,,,,,LED flash;,1080p@30fps;,2 MP;,,,,,;,,Yes;,Yes;,,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, DLNA, hotspot;","3.0, A2DP, EDR;","GPS, A-GPS, GLONASS;",Yes;,"Stereo FM radio, RDS;","microUSB 2.0 (MHL TV-out), OTG;",,"Accelerometer, gyro, proximity, compass, barometer;",,,,,,,,"MP4/DivX/XviD/WMV/H.264 player
MP3/WAV/eAAC+/AC3/FLAC player
Photo/video editor
Document editor ;",Removable Li-Ion 2500 mAh battery;,,Up to 240 h;,10 h;,,"Navy Blue, Ceramic White, Soft Pink;",,0.19 W/kg (head) &nbsp; &nbsp; 1.13 W/kg (body) &nbsp; &nbsp; ;0.17 W/kg (head) &nbsp; &nbsp; ;,0.17 W/kg (head) &nbsp; &nbsp; ;,About 350 EUR;
9788,Samsung Galaxy Note10,Samsung,Galaxy Note10,"Also available with 5G

Versions: SM-N970F (Europe); SM-N970F/DS (Global); SM-N970U (USA); SM-N970U1 (USA unlocked); SM-N970W (Canada); SM-N9700/DS (LATAM, Brazil, China); SM-N970N (South Korea)",GSM / CDMA / HSPA / EVDO / LTE;,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only);CDMA 800 / 1900 - USA;,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 ;CDMA2000 1xEV-DO - USA;,"1, 2, 3, 4, 5, 7, 8, 12, 13, 17, 18, 19, 20, 25, 26, 28, 32, 38, 39, 40, 41, 66 - Global, LATAM;1, 2, 3, 4, 5, 7, 8, 12, 13, 14, 18, 19, 20, 25, 26, 28, 29, 30, 46, 48, 66, 71 - USA;1, 2, 3, 4, 5, 7, 8, 12, 13, 18, 19, 20, 25, 29, 30, 38, 39, 40, 41, 46, 66, 71 - Canada;",,"HSPA 42.2/5.76 Mbps, LTE (7CA) Cat20 2000/150 Mbps;",,,"2019, August 07;","Available. Released 2019, August 23;",151 x 71.8 x 7.9 mm (5.94 x 2.83 x 0.31 in);,168 g (5.93 oz);,"Glass front (Gorilla Glass 6), glass back (Gorilla Glass 6), aluminum frame;",,"Single SIM (Nano-SIM) or Dual SIM (Nano-SIM, dual stand-by);","IP68 dust/water resistant (up to 1.5m for 30 min)
Stylus, 42ms latency (Bluetooth integration, accelerometer, gyro);","Dynamic AMOLED, HDR10+;","6.3 inches, 98.6 cm2 (~90.9% screen-to-body ratio);","1080 x 2280 pixels, 19:9 ratio (~401 ppi density);",Corning Gorilla Glass 6;,Always-on display;,"Android 9.0 (Pie), upgradable to Android 12, One UI 4;",Exynos 9825 (7 nm) - EMEA/LATAMQualcomm SM8150 Snapdragon 855 (7 nm) - USA/China;,Octa-core (2x2.73 GHz Mongoose M4 & 2x2.4 GHz Cortex-A75 & 4x1.9 GHz Cortex-A55) - EMEA/LATAMOcta-core (1x2.84 GHz Kryo 485 & 3x2.42 GHz Kryo 485 & 4x1.78 GHz Kryo 485) - USA/China;,Mali-G76 MP12 - EMEA/LATAMAdreno 640 - USA/China;,No;,,256GB 8GB RAM;,,UFS 3.0;,,,"12 MP, f/1.5-2.4, 27mm (wide), 1/2.55"", 1.4Âµm, dual pixel PDAF, OIS
12 MP, f/2.1, 52mm (telephoto), 1/3.6"", 1.0Âµm, PDAF, OIS, 2x optical zoom
16 MP, f/2.2, 12mm (ultrawide), 1/3.1"", 1.0Âµm, Super Steady video;",,,,"LED flash, auto-HDR, panorama;","4K@30/60fps, 1080p@30/60/240fps, 720p@960fps, HDR10+, stereo sound rec., gyro-EIS & OIS;","10 MP, f/2.2, 26mm (wide), 1/3"", 1.22Âµm, dual pixel PDAF;",,,,"Dual video call, Auto-HDR;","4K@30/60fps, 1080p@30fps;",,"Yes, with stereo speakers;",No;,"32-bit/384kHz audio
Tuned by AKG;","Wi-Fi 802.11 a/b/g/n/ac/6, dual-band, Wi-Fi Direct;","5.0, A2DP, LE, aptX;","GPS, GLONASS, BDS, GALILEO;",Yes;,FM radio (USA & Canada only);,USB Type-C 3.1;,,"Fingerprint (under display, ultrasonic), accelerometer, gyro, proximity, compass, barometer;",,,,,,,,"Samsung DeX, Samsung Wireless DeX (desktop experience support)
ANT+;","Li-Ion 3500 mAh, non-removable;","25W wired, PD3.0
12W wireless (Qi/PMA)
4.5W reverse wireless;",,,,"Aura Glow, Aura White, Aura Black, Aura Pink, Aura Red;","SM-N970F, SM-N970U, SM-N970U1, SM-N9700, SM-N970W, SM-N9700, SM-N970N, SM-N970X;",0.85 W/kg (head) &nbsp; &nbsp; 1.08 W/kg (body) &nbsp; &nbsp; ;0.21 W/kg (head) &nbsp; &nbsp; 1.52 W/kg (body) &nbsp; &nbsp; ;,0.21 W/kg (head) &nbsp; &nbsp; 1.52 W/kg (body) &nbsp; &nbsp; ;,About 590 EUR;
9789,Samsung Galaxy Note10 5G,Samsung,Galaxy Note10 5G,"Also available with 4G/LTE only

Versions: SM-N971U (USA); SM-N971N (South Korea)",GSM / CDMA / HSPA / EVDO / LTE / 5G;,GSM 850 / 900 / 1800 / 1900 ;CDMA 800 / 1900 - USA;,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 ;CDMA2000 1xEV-DO - USA;,"1, 2, 3, 4, 5, 7, 8, 12, 13, 14, 18, 19, 20, 25, 26, 28, 29, 30, 46, 48, 66, 71 - USA;",78 NSA/Sub6;,"HSPA 42.2/5.76 Mbps, LTE (7CA) Cat20 2000/150 Mbps, 5G (2+ Gbps DL);",,,"2019, August;","Available. Released 2019, August;",151 x 71.8 x 7.9 mm (5.94 x 2.83 x 0.31 in);,168 g (5.93 oz);,"Glass front (Gorilla Glass 6), glass back (Gorilla Glass 6), aluminum frame;",,Nano-SIM;,"IP68 dust/water resistant (up to 1.5m for 30 min)
Stylus, 42ms latency (Bluetooth integration, accelerometer, gyro);","Dynamic AMOLED, HDR10+;","6.3 inches, 98.6 cm2 (~90.9% screen-to-body ratio);","1080 x 2280 pixels, 19:9 ratio (~401 ppi density);",Corning Gorilla Glass 6;,Always-on display;,"Android 9.0 (Pie), upgradable to Android 12, One UI 4;",Exynos 9825 (7 nm) - EMEA/LATAMQualcomm SM8150 Snapdragon 855 (7 nm) - USA/China;,Octa-core (2x2.73 GHz Mongoose M4 & 2x2.4 GHz Cortex-A75 & 4x1.9 GHz Cortex-A55) - EMEA/LATAMOcta-core (1x2.84 GHz Kryo 485 & 3x2.42 GHz Kryo 485 & 4x1.78 GHz Kryo 485) - USA/China;,Mali-G76 MP12 - EMEA/LATAMAdreno 640 - USA/China;,No;,,256GB 12GB RAM;,,UFS 3.0;,,,"12 MP, f/1.5-2.4, 27mm (wide), 1/2.55"", 1.4Âµm, dual pixel PDAF, OIS
12 MP, f/2.1, 52mm (telephoto), 1/3.6"", 1.0Âµm, PDAF, OIS, 2x optical zoom
16 MP, f/2.2, 12mm (ultrawide), 1/3.1"", 1.0Âµm, Super Steady video;",,,,"LED flash, auto-HDR, panorama;","4K@30/60fps, 1080p@30/60/240fps, 720p@960fps, HDR10+, stereo sound rec., gyro-EIS & OIS;","10 MP, f/2.2, 26mm (wide), 1/3"", 1.22Âµm, dual pixel PDAF;",,,,"Dual video call, Auto-HDR;",4K@30/60fps;,,"Yes, with stereo speakers;",No;,"32-bit/384kHz audio
Tuned by AKG;","Wi-Fi 802.11 a/b/g/n/ac/6, dual-band, Wi-Fi Direct;","5.0, A2DP, LE, aptX;","GPS, GLONASS, BDS, GALILEO;",Yes;,FM radio (USA & Canada only);,USB Type-C 3.1;,,"Fingerprint (under display, ultrasonic), accelerometer, gyro, proximity, compass, barometer;",,,,,,,,"Samsung DeX, Samsung Wireless DeX (desktop experience support)
ANT+;","Li-Ion 3500 mAh, non-removable;","25W wired, PD3.0
12W wireless (Qi/PMA)
4.5W reverse wireless;",,,,"Aura Glow, Aura White, Aura Black, Aura Pink, Aura Red;","SM-N971U, SM-N971N;",,,About 1100 EUR;
10003,Samsung Galaxy Note10 Lite,Samsung,Galaxy Note10 Lite,"Versions: SM-N770F/DS (Global); SM-N770F/DSM (Russia, India)",GSM / HSPA / LTE;,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only);,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 ;,"1, 2, 3, 4, 5, 7, 8, 12, 13, 17, 20, 28, 38, 40, 41, 66;",,"HSPA, LTE;",,,"2020, January 03;","Available. Released 2020, January 21;",163.7 x 76.1 x 8.7 mm (6.44 x 3.00 x 0.34 in);,199 g (7.02 oz);,"Glass front (Gorilla Glass 3), aluminum frame, plastic back;",,"Single SIM (Nano-SIM) or Dual SIM (Nano-SIM, dual stand-by);","Stylus (Bluetooth integration, accelerometer, gyro);","Super AMOLED, HDR;","6.7 inches, 107.8 cm2 (~86.6% screen-to-body ratio);","1080 x 2400 pixels, 20:9 ratio (~394 ppi density);",Corning Gorilla Glass 3;,Always-on display;,"Android 10, upgradable to Android 13, One UI 5.1;",Exynos 9810 (10 nm);,Octa-core (4x2.7 GHz Mongoose M3 & 4x1.7 GHz Cortex-A55);,Mali-G72 MP18;,microSDXC (uses shared SIM slot);,,"128GB 6GB RAM, 128GB 8GB RAM;",,UFS 2.1;,,,"12 MP, f/1.7, 27mm (wide), 1/2.55"", 1.4Âµm, dual pixel PDAF, OIS
12 MP, f/2.4, 52mm (telephoto), 1/3.6"", 1.0Âµm, PDAF, OIS, 2x optical zoom
12 MP, f/2.2, 12mm (ultrawide);",,,,"LED flash, panorama, HDR;","4K@30/60fps, 1080p@30/60/240fps; gyro-EIS;","32 MP, f/2.2, 25mm (wide), 1/2.8"", 0.8Âµm;",,,,HDR;,"4K@30fps, 1080p@30fps;",,Yes;,Yes;,,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct;","5.0, A2DP, LE;","GPS, GLONASS, GALILEO, BDS;",Yes;,FM radio;,USB Type-C 2.0;,,"Fingerprint (under display, optical), accelerometer, gyro, proximity, compass;",,,,,,,,ANT+;,"Li-Po 4500 mAh, non-removable;",25W wired;,,,,"Aura Glow, Aura Black, Aura Red;","SM-N770F, SM-N770F/DS, SM-N770F/DSM;",0.88 W/kg (head) &nbsp; &nbsp; 0.65 W/kg (body) &nbsp; &nbsp; ;0.29 W/kg (head) &nbsp; &nbsp; 1.08 W/kg (body) &nbsp; &nbsp; ;,0.29 W/kg (head) &nbsp; &nbsp; 1.08 W/kg (body) &nbsp; &nbsp; ;,About 550 EUR;
9732,Samsung Galaxy Note10+,Samsung,Galaxy Note10+,"Also available with 5G

Versions: SM-N975F (Europe); SM-N975F/DS (Global); SM-N975U (USA); SM-N975U1 (USA unlocked); SM-N975W (Canada); SM-N9750/DS (LATAM, Brazil, China); SM-N975N (South Korea)
Also known as Samsung Galaxy Note10 Pro",GSM / CDMA / HSPA / EVDO / LTE;,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only);CDMA 800 / 1900 - USA;,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 ;CDMA2000 1xEV-DO - USA;,"1, 2, 3, 4, 5, 7, 8, 12, 13, 17, 18, 19, 20, 25, 26, 28, 32, 38, 39, 40, 41, 66 - Global, LATAM;1, 2, 3, 4, 5, 7, 8, 12, 13, 14, 18, 19, 20, 25, 26, 28, 29, 30, 46, 48, 66, 71 - USA;1, 2, 3, 4, 5, 7, 8, 12, 13, 18, 19, 20, 25, 29, 30, 38, 39, 40, 41, 46, 66, 71 - Canada;",,"HSPA 42.2/5.76 Mbps, LTE (7CA) Cat20 2000/150 Mbps;",,,"2019, August 07;","Available. Released 2019, August 23;",162.3 x 77.2 x 7.9 mm (6.39 x 3.04 x 0.31 in);,196 g (6.91 oz);,"Glass front (Gorilla Glass 6), glass back (Gorilla Glass 6), aluminum frame;",,"Single SIM (Nano-SIM) or Hybrid Dual SIM (Nano-SIM, dual stand-by);","IP68 dust/water resistant (up to 1.5m for 30 min)
Stylus, 42ms latency (Bluetooth integration, accelerometer, gyro);","Dynamic AMOLED, HDR10+;","6.8 inches, 114.0 cm2 (~91.0% screen-to-body ratio);","1440 x 3040 pixels, 19:9 ratio (~498 ppi density);",Corning Gorilla Glass 6;,Always-on display;,"Android 9.0 (Pie), upgradable to Android 12, One UI 4;",Exynos 9825 (7 nm) - EMEA/LATAMQualcomm SM8150 Snapdragon 855 (7 nm) - USA/China;,Octa-core (2x2.73 GHz Mongoose M4 & 2x2.4 GHz Cortex-A75 & 4x1.9 GHz Cortex-A55) - EMEA/LATAMOcta-core (1x2.84 GHz Kryo 485 & 3x2.42 GHz Kryo 485 & 4x1.78 GHz Kryo 485) - USA/China;,Mali-G76 MP12 - EMEA/LATAMAdreno 640 - USA/China;,microSDXC (uses shared SIM slot) - dual SIM model only;,,"256GB 12GB RAM, 512GB 12GB RAM;",,UFS 3.0;,,,"12 MP, f/1.5-2.4, 27mm (wide), 1/2.55"", 1.4Âµm, dual pixel PDAF, OIS
12 MP, f/2.1, 52mm (telephoto), 1/3.6"", 1.0Âµm, PDAF, OIS, 2x optical zoom
16 MP, f/2.2, 12mm (ultrawide), 1/3.1"", 1.0Âµm, Super Steady video
0.3 MP, TOF 3D, (depth);",,,,"LED flash, auto-HDR, panorama;","4K@30/60fps, 1080p@30/60/240fps, 720p@960fps, HDR10+, stereo sound rec., gyro-EIS & OIS;","10 MP, f/2.2, 26mm (wide), 1/3"", 1.22Âµm, dual pixel PDAF;",,,,"Dual video call, Auto-HDR;",4K@30/60fps;,,"Yes, with stereo speakers;",No;,"32-bit/384kHz audio
Tuned by AKG;","Wi-Fi 802.11 a/b/g/n/ac/6, dual-band, Wi-Fi Direct;","5.0, A2DP, LE, aptX;","GPS, GLONASS, BDS, GALILEO;",Yes;,FM radio (USA & Canada only);,USB Type-C 3.1;,,"Fingerprint (under display, ultrasonic), accelerometer, gyro, proximity, compass, barometer;",,,,,,,,"Samsung DeX, Samsung Wireless DeX (desktop experience support)
ANT+;","Li-Ion 4300 mAh, non-removable;","45W wired, PD3.0
15W wireless (Qi/PMA)
4.5W reverse wireless;",,,,"Aura Glow, Aura White, Aura Black, Aura Blue;","SM-N975F, SM-N975U, SM-N9750, SM-N975U1, SM-N975W, SM-N975N, SM-N975X, SCV45;",0.35 W/kg (head) &nbsp; &nbsp; 0.70 W/kg (body) &nbsp; &nbsp; ;0.19 W/kg (head) &nbsp; &nbsp; 1.40 W/kg (body) &nbsp; &nbsp; ;,0.19 W/kg (head) &nbsp; &nbsp; 1.40 W/kg (body) &nbsp; &nbsp; ;,€ 336.96 / $ 249.91 / £ 274.99;
